"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"FOODS_3_556_TX_3_validation","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","2","1","2","1","2","1","1","1","1","1","1","1"
"FOODS_3_557_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_558_TX_3_validation","1","1","1","1","1","2","3","2","1","1","1","1","1","1","1","2","1","1","1","2","1","1","1","1","1","1","1","2"
"FOODS_3_559_TX_3_validation","1","1","1","1","1","2","3","4","2","1","1","1","1","2","1","1","1","1","1","1","1","2","1","2","1","3","2","2"
"FOODS_3_560_TX_3_validation","7","1","2","2","1","5","6","1","1","2","1","5","1","1","1","1","1","5","1","2","1","5","5","1","2","2","6","2"
"FOODS_3_561_TX_3_validation","2","1","10","1","12","15","9","9","15","12","17","12","13","12","9","2","13","12","12","12","17","13","4","13","10","10","9","9"
"FOODS_3_562_TX_3_validation","9","6","6","7","2","6","8","8","2","1","8","7","8","8","12","7","7","11","12","11","13","12","1","7","7","8","12","9"
"FOODS_3_563_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_564_TX_3_validation","6","1","2","2","2","2","1","7","1","1","6","1","1","2","1","1","1","2","1","1","1","6","2","2","1","1","2","1"
"FOODS_3_565_TX_3_validation","4","2","1","3","2","2","3","2","3","1","3","6","3","2","4","4","6","5","1","1","4","4","1","4","3","5","2","1"
"FOODS_3_566_TX_3_validation","16","2","1","1","1","2","1","1","19","19","2","11","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_567_TX_3_validation","3","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","1","1","1"
"FOODS_3_568_TX_3_validation","8","1","1","2","1","1","1","1","1","8","1","2","1","9","1","1","1","1","11","9","2","9","1","8","1","8","1","1"
"FOODS_3_569_TX_3_validation","1","2","1","1","1","1","4","2","3","1","1","6","1","1","1","2","2","2","2","1","2","1","3","3","1","1","2","2"
"FOODS_3_570_TX_3_validation","20","20","4","18","2","19","17","18","19","3","19","21","19","18","2","22","23","21","20","21","21","23","20","22","20","19","19","12"
"FOODS_3_571_TX_3_validation","1","1","1","1","1","1","1","1","1","2","1","1","2","2","2","5","3","1","1","1","2","1","1","1","1","1","1","3"
"FOODS_3_572_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_573_TX_3_validation","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_574_TX_3_validation","6","4","3","33","32","34","30","35","33","30","13","35","32","3","5","7","4","3","8","3","34","6","9","4","5","35","30","10"
"FOODS_3_575_TX_3_validation","1","1","1","1","1","3","1","3","2","1","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_576_TX_3_validation","1","1","1","1","4","2","2","2","1","1","1","1","2","4","1","2","3","1","1","3","1","2","1","3","1","1","2","1"
"FOODS_3_577_TX_3_validation","1","2","2","1","4","1","1","2","1","6","2","1","1","2","1","1","2","4","4","1","1","1","1","2","1","1","1","1"
"FOODS_3_578_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","12","15","14","17","15","12","1","15","16","15","18"
"FOODS_3_579_TX_3_validation","2","1","2","2","1","6","1","2","1","1","6","1","2","1","2","1","2","1","1","2","1","2","1","1","1","1","1","1"
"FOODS_3_580_TX_3_validation","3","34","25","3","25","41","34","35","14","34","25","25","25","41","7","6","55","6","3","25","17","58","23","14","2","14","2","8"
"FOODS_3_581_TX_3_validation","1","2","1","2","1","1","1","1","1","2","1","1","1","1","1","1","6","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_582_TX_3_validation","1","1","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_583_TX_3_validation","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","5","1","1","1","5","1","1","2","2","2"
"FOODS_3_584_TX_3_validation","2","1","1","1","7","7","1","2","1","6","8","7","1","7","2","7","1","1","1","6","8","2","1","6","1","1","8","6"
"FOODS_3_585_TX_3_validation","1","1","13","8","13","13","15","2","15","13","1","1","13","14","13","1","1","18","2","17","15","17","13","18","2","15","1","16"
"FOODS_3_586_TX_3_validation","136","123","136","110","131","42","14","13","8","95","134","117","129","9","28","3","129","104","133","116","11","10","107","119","107","110","75","110"
"FOODS_3_587_TX_3_validation","28","19","20","11","13","25","19","26","27","21","25","18","11","10","21","32","24","21","6","21","35","22","26","21","38","14","17","25"
"FOODS_3_588_TX_3_validation","5","4","3","2","4","1","2","1","1","5","1","3","1","2","3","2","1","2","4","1","2","3","1","1","3","2","1","3"
"FOODS_3_589_TX_3_validation","19","1","2","1","1","1","3","15","10","1","10","15","2","19","2","2","2","1","2","1","10","2","1","10","15","18","8","1"
"FOODS_3_590_TX_3_validation","15","11","8","8","10","12","14","16","3","2","10","10","14","10","11","14","15","8","10","10","11","14","15","1","10","2","2","10"
"FOODS_3_591_TX_3_validation","2","6","2","4","1","1","1","1","5","2","1","1","1","1","1","1","1","1","1","1","2","4","4","1","1","1","1","2"
"FOODS_3_592_TX_3_validation","2","1","1","1","2","1","2","2","1","1","2","1","1","2","2","3","1","1","1","2","1","2","2","2","2","1","1","1"
"FOODS_3_593_TX_3_validation","1","1","1","1","1","1","2","2","1","2","2","1","3","1","2","1","2","1","2","2","3","2","2","2","1","2","1","3"
"FOODS_3_594_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_595_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_596_TX_3_validation","1","4","6","6","4","6","4","6","2","4","7","7","2","5","2","2","4","4","1","9","5","2","6","4","7","4","2","2"
"FOODS_3_597_TX_3_validation","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_598_TX_3_validation","10","9","2","9","14","10","1","1","1","1","1","1","1","1","1","1","15","11","11","10","15","10","13","12","2","13","1","10"
"FOODS_3_599_TX_3_validation","1","1","5","1","1","1","1","1","1","1","3","1","1","2","2","2","2","1","1","1","1","3","2","1","2","1","1","2"
"FOODS_3_600_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_601_TX_3_validation","1","1","1","1","1","1","1","2","1","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1"
"FOODS_3_602_TX_3_validation","3","7","1","1","1","9","1","1","7","1","1","2","4","4","2","1","5","5","2","2","4","5","2","1","2","2","5","1"
"FOODS_3_603_TX_3_validation","11","8","2","8","1","1","7","1","8","2","7","1","1","1","1","2","1","1","1","1","1","1","1","2","1","1","1","1"
"FOODS_3_604_TX_3_validation","3","1","1","2","1","1","2","1","1","1","1","5","2","7","2","1","1","1","1","2","2","1","4","1","1","1","1","1"
"FOODS_3_605_TX_3_validation","5","1","6","2","6","6","7","2","1","2","5","1","1","5","10","2","6","2","2","1","6","6","1","1","1","1","2","6"
"FOODS_3_606_TX_3_validation","6","2","2","1","1","1","2","2","1","1","1","1","1","2","1","1","1","1","1","2","1","3","1","2","1","3","1","2"
"FOODS_3_607_TX_3_validation","23","36","12","63","30","34","23","50","18","16","63","1","1","43","44","13","21","13","73","17","17","9","37","19","73","85","15","17"
"FOODS_3_608_TX_3_validation","5","1","1","1","1","1","2","2","2","1","2","2","1","2","5","1","5","2","1","1","5","7","1","1","1","1","2","1"
"FOODS_3_609_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_610_TX_3_validation","1","6","1","7","1","1","8","2","1","2","8","1","1","1","1","11","1","1","2","1","1","2","1","2","6","6","1","1"
"FOODS_3_611_TX_3_validation","9","1","1","2","1","2","7","2","2","1","2","1","2","8","1","7","8","1","1","8","10","11","7","1","7","2","8","8"
"FOODS_3_612_TX_3_validation","2","3","2","2","1","1","4","4","2","3","2","2","1","3","3","1","1","4","2","1","3","1","1","2","2","1","1","2"
"FOODS_3_613_TX_3_validation","1","1","1","2","1","1","3","2","1","2","1","2","1","2","1","1","3","2","1","2","1","1","4","2","2","1","2","1"
"FOODS_3_614_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_615_TX_3_validation","1","2","1","1","6","3","1","1","1","1","1","2","2","3","2","2","2","1","1","1","2","2","1","3","1","1","1","1"
"FOODS_3_616_TX_3_validation","7","7","1","1","2","7","7","6","7","9","1","8","7","9","10","7","7","7","6","6","8","12","7","6","7","1","6","2"
"FOODS_3_617_TX_3_validation","2","1","5","2","9","7","2","9","7","2","2","2","6","9","7","9","2","1","2","2","8","7","6","8","2","6","2","2"
"FOODS_3_618_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_619_TX_3_validation","1","1","1","1","1","2","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_620_TX_3_validation","1","2","2","1","2","3","1","1","2","2","1","2","1","1","2","1","1","2","1","1","2","1","1","1","2","1","3","1"
"FOODS_3_621_TX_3_validation","1","1","1","1","1","1","1","1","2","3","1","2","1","2","1","1","5","1","1","2","1","1","2","1","1","1","1","2"
"FOODS_3_622_TX_3_validation","1","1","1","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","2","1","1","1","1","1"
"FOODS_3_623_TX_3_validation","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_624_TX_3_validation","1","1","1","1","2","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1"
"FOODS_3_625_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_626_TX_3_validation","1","3","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_627_TX_3_validation","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_628_TX_3_validation","16","2","15","1","17","17","13","20","10","10","10","2","10","21","18","10","2","2","15","10","15","1","2","2","10","15","10","21"
"FOODS_3_629_TX_3_validation","5","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2"
"FOODS_3_630_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_631_TX_3_validation","1","1","1","1","1","1","1","2","3","1","1","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","1"
"FOODS_3_632_TX_3_validation","2","1","2","1","2","1","1","4","1","2","1","2","2","2","3","2","2","1","3","3","3","2","1","2","1","2","1","2"
"FOODS_3_633_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_634_TX_3_validation","1","8","1","9","9","2","13","9","8","12","9","12","2","8","9","8","2","1","8","8","11","8","2","8","8","13","2","2"
"FOODS_3_635_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_636_TX_3_validation","11","15","12","2","1","15","17","16","13","13","11","15","2","14","13","16","14","13","13","18","12","15","14","12","1","11","12","12"
"FOODS_3_637_TX_3_validation","1","1","2","1","1","1","2","1","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_638_TX_3_validation","4","3","2","2","3","1","1","1","2","2","3","3","1","4","4","2","2","3","2","1","1","3","1","1","2","2","4","2"
"FOODS_3_639_TX_3_validation","1","2","4","6","2","2","2","5","1","2","5","5","2","4","4","1","1","5","2","4","5","5","1","5","1","4","4","4"
"FOODS_3_640_TX_3_validation","3","2","2","2","1","2","1","1","1","3","3","1","1","2","1","1","2","1","2","1","2","1","4","2","1","2","1","4"
"FOODS_3_641_TX_3_validation","2","2","1","1","1","3","1","5","3","1","3","3","3","2","1","2","4","1","2","1","3","2","2","1","1","1","1","3"
"FOODS_3_642_TX_3_validation","1","1","1","1","1","6","1","2","1","1","3","1","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1"
"FOODS_3_643_TX_3_validation","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_644_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","8","8","13","8"
"FOODS_3_645_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_646_TX_3_validation","9","11","7","10","9","10","9","9","11","2","2","8","7","9","7","10","7","7","2","2","7","1","9","1","2","8","13","10"
"FOODS_3_647_TX_3_validation","7","11","14","9","9","1","1","11","9","12","13","11","1","13","2","10","2","12","2","10","9","1","9","10","2","13","12","10"
"FOODS_3_648_TX_3_validation","1","1","2","1","2","1","1","5","5","2","2","1","1","1","2","5","1","2","6","1","1","1","2","5","2","1","1","5"
"FOODS_3_649_TX_3_validation","2","1","2","1","1","1","1","2","1","1","1","2","1","1","1","1","3","1","1","2","1","2","3","1","1","1","1","1"
"FOODS_3_650_TX_3_validation","1","1","1","2","1","2","1","3","1","1","1","2","2","1","1","1","1","2","3","1","4","2","8","1","2","1","1","1"
"FOODS_3_651_TX_3_validation","1","2","1","1","5","1","2","1","2","5","2","5","2","2","1","1","1","5","2","1","1","1","8","2","1","5","2","2"
"FOODS_3_652_TX_3_validation","8","14","11","9","2","12","12","15","11","12","12","13","9","4","11","16","14","13","16","11","11","14","14","2","8","12","9","9"
"FOODS_3_653_TX_3_validation","2","1","1","1","1","1","2","4","2","1","1","4","2","2","2","4","5","6","4","1","4","1","5","5","2","4","1","1"
"FOODS_3_654_TX_3_validation","16","2","15","15","16","18","17","17","12","15","16","16","19","2","19","19","15","12","20","21","20","16","15","2","15","12","15","4"
"FOODS_3_655_TX_3_validation","1","1","16","1","1","1","1","1","2","1","1","9","2","2","1","1","9","1","1","2","1","1","2","2","10","9","2","1"
"FOODS_3_656_TX_3_validation","2","1","2","2","1","2","1","6","7","1","2","1","1","2","1","6","2","1","2","6","2","1","2","1","1","1","6","1"
"FOODS_3_657_TX_3_validation","13","26","13","24","27","1","25","2","13","2","13","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_658_TX_3_validation","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","1","1","1","1","1","3","1","1","1"
"FOODS_3_659_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_660_TX_3_validation","13","2","12","13","1","13","13","16","13","10","12","13","2","2","2","2","10","17","13","13","12","17","16","12","12","10","12","13"
"FOODS_3_661_TX_3_validation","10","10","8","2","8","2","8","2","1","9","11","10","8","9","8","9","9","10","13","12","12","11","10","10","11","2","13","2"
"FOODS_3_662_TX_3_validation","1","4","4","5","2","1","2","4","2","2","1","1","1","2","1","5","4","4","2","2","1","2","1","2","4","1","1","1"
"FOODS_3_663_TX_3_validation","1","1","10","10","1","2","1","1","2","1","1","11","2","1","2","1","1","1","1","10","2","11","1","12","1","2","1","1"
"FOODS_3_664_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_665_TX_3_validation","12","2","1","2","1","12","1","1","2","12","1","2","18","18","20","2","1","2","2","12","12","12","2","1","1","1","2","1"
"FOODS_3_666_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_667_TX_3_validation","1","1","1","1","1","4","1","2","1","1","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","2","1"
"FOODS_3_668_TX_3_validation","2","9","10","13","8","12","9","1","10","9","8","10","10","13","9","8","8","8","9","8","7","10","8","10","11","9","1","8"
"FOODS_3_669_TX_3_validation","2","1","11","11","8","14","1","18","2","1","1","1","8","11","8","8","16","11","11","2","11","8","8","8","2","8","16","11"
"FOODS_3_670_TX_3_validation","1","1","2","1","1","2","2","2","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_671_TX_3_validation","1","1","1","1","1","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","21","1","1","2","13"
"FOODS_3_672_TX_3_validation","13","23","23","23","1","13","23","28","28","23","2","23","2","13","28","29","31","13","29","13","1","30","2","13","28","1","13","13"
"FOODS_3_673_TX_3_validation","1","2","1","3","2","5","6","3","1","1","5","2","1","1","2","3","2","1","1","5","2","1","3","3","1","1","1","2"
"FOODS_3_674_TX_3_validation","5","1","2","5","9","2","2","5","5","1","5","2","2","1","4","7","2","2","5","2","6","4","1","2","8","1","4","2"
"FOODS_3_675_TX_3_validation","1","7","1","7","1","9","1","9","2","10","7","1","1","2","2","1","2","2","8","1","1","2","2","1","7","1","1","9"
"FOODS_3_676_TX_3_validation","1","3","1","1","1","1","2","4","1","1","1","1","1","2","1","1","1","1","1","1","2","2","2","1","1","1","1","1"
"FOODS_3_677_TX_3_validation","3","1","2","4","2","3","1","3","1","3","1","1","1","1","2","1","1","1","3","1","1","1","2","1","1","3","1","3"
"FOODS_3_678_TX_3_validation","6","6","1","2","10","12","4","11","8","2","8","7","9","4","12","3","11","12","9","11","10","8","10","6","6","2","6","6"
"FOODS_3_679_TX_3_validation","2","12","16","12","2","18","12","1","2","2","17","2","12","15","1","12","15","18","1","16","2","2","2","12","12","1","1","15"
"FOODS_3_680_TX_3_validation","1","1","2","2","1","1","1","1","1","1","1","1","2","1","1","2","3","3","1","1","1","2","1","1","2","2","3","1"
"FOODS_3_681_TX_3_validation","20","12","35","16","8","9","37","1","12","7","72","15","15","34","11","6","16","20","39","68","47","41","58","32","23","29","45","63"
"FOODS_3_682_TX_3_validation","25","10","26","21","24","21","20","25","24","25","3","18","24","24","26","25","23","4","20","4","26","25","13","9","20","21","23","20"
"FOODS_3_683_TX_3_validation","1","1","2","2","5","2","2","5","8","8","9","6","5","6","7","6","5","2","2","6","2","5","6","7","7","6","5","2"
"FOODS_3_684_TX_3_validation","5","1","2","1","1","2","1","3","2","4","5","3","1","2","2","6","2","1","2","2","6","2","1","2","1","3","1","1"
"FOODS_3_685_TX_3_validation","5","5","6","9","1","1","7","4","7","2","1","8","2","2","1","2","4","11","2","1","1","1","1","1","1","1","1","1"
"FOODS_3_686_TX_3_validation","1","1","1","2","1","1","1","1","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_687_TX_3_validation","5","1","1","2","1","1","1","1","1","2","1","1","3","2","1","3","1","1","1","2","1","1","2","1","1","1","3","1"
"FOODS_3_688_TX_3_validation","36","34","37","34","33","35","36","13","37","35","35","34","2","35","33","37","6","3","7","6","6","4","3","1","35","37","33","13"
"FOODS_3_689_TX_3_validation","1","2","1","1","3","1","1","1","1","1","2","2","1","2","2","2","2","1","1","4","2","1","1","2","1","2","2","1"
"FOODS_3_690_TX_3_validation","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_691_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_692_TX_3_validation","2","2","2","1","1","1","1","2","1","2","1","1","1","8","2","16","14","14","1","2","8","8","16","1","2","1","1","8"
"FOODS_3_693_TX_3_validation","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_694_TX_3_validation","19","7","17","7","6","14","17","11","13","11","3","18","11","35","22","10","7","9","10","14","14","17","16","5","8","9","3","28"
"FOODS_3_695_TX_3_validation","22","22","2","13","1","13","21","22","21","21","20","13","22","23","20","1","1","1","1","1","1","1","1","1","1","1","1","22"
"FOODS_3_696_TX_3_validation","1","2","5","1","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_697_TX_3_validation","21","17","18","17","2","15","3","16","21","21","15","19","17","15","15","12","18","15","19","16","2","21","17","12","16","12","20","18"
"FOODS_3_698_TX_3_validation","2","15","10","1","2","2","9","9","1","2","2","11","1","1","9","4","2","10","14","10","12","1","1","1","1","2","15","1"
"FOODS_3_700_TX_3_validation","2","5","2","1","4","1","3","3","3","10","3","1","1","1","4","2","2","2","2","2","2","2","2","1","2","1","1","1"
"FOODS_3_701_TX_3_validation","2","2","1","1","8","1","1","3","2","6","6","2","1","1","5","2","3","1","3","2","1","3","2","3","4","2","2","2"
"FOODS_3_702_TX_3_validation","16","18","17","16","2","15","19","20","3","19","18","6","19","3","18","5","20","16","19","5","8","20","3","16","4","17","3","4"
"FOODS_3_703_TX_3_validation","1","2","1","2","4","1","1","1","3","2","2","2","3","3","3","1","1","1","2","5","2","1","2","2","2","4","3","2"
"FOODS_3_704_TX_3_validation","17","12","12","14","2","15","20","15","14","14","17","12","14","18","1","12","12","12","17","16","3","15","1","19","1","12","15","2"
"FOODS_3_705_TX_3_validation","1","2","1","1","1","2","1","2","2","2","2","3","1","1","1","1","3","1","1","3","1","3","2","1","1","1","2","1"
"FOODS_3_706_TX_3_validation","1","12","2","2","10","13","14","13","14","2","14","15","10","15","2","14","17","17","16","2","14","14","12","14","10","10","10","1"
"FOODS_3_707_TX_3_validation","11","1","9","6","1","1","1","2","2","1","7","2","1","10","1","1","2","1","1","2","1","1","2","2","6","6","2","1"
"FOODS_3_708_TX_3_validation","4","1","1","1","1","1","3","4","1","3","1","4","2","2","1","2","2","1","2","2","1","1","2","1","2","1","2","1"
"FOODS_3_709_TX_3_validation","2","2","1","1","1","1","2","2","1","4","3","2","4","2","1","4","3","1","3","1","1","1","1","7","1","1","1","1"
"FOODS_3_710_TX_3_validation","1","1","1","1","1","2","3","1","2","1","1","1","2","1","1","1","2","3","2","2","3","3","2","1","1","1","1","2"
"FOODS_3_711_TX_3_validation","26","6","60","14","12","56","52","1","56","4","47","60","60","52","47","27","47","15","37","1","26","56","9","2","1","1","1","14"
"FOODS_3_712_TX_3_validation","1","2","1","1","2","1","2","1","3","1","3","2","1","1","1","2","1","2","2","1","2","1","2","1","3","1","2","2"
"FOODS_3_713_TX_3_validation","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_714_TX_3_validation","12","12","10","8","25","17","59","18","9","12","5","10","21","26","14","8","11","8","6","7","19","20","15","10","7","5","4","10"
"FOODS_3_715_TX_3_validation","1","7","1","1","1","7","1","2","4","4","1","2","1","1","2","5","1","2","2","5","1","1","4","1","1","1","7","1"
"FOODS_3_716_TX_3_validation","1","1","1","1","1","1","3","2","2","2","2","1","1","2","2","2","1","1","1","2","3","2","4","2","1","3","1","2"
"FOODS_3_717_TX_3_validation","2","3","1","1","1","2","2","1","2","1","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","1","1"
"FOODS_3_718_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_719_TX_3_validation","1","9","2","9","7","2","2","1","1","2","2","2","1","1","2","9","1","7","1","1","2","2","7","1","1","1","1","1"
"FOODS_3_720_TX_3_validation","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","2","2","1","2","2","2","1"
"FOODS_3_721_TX_3_validation","2","1","1","1","1","1","2","1","1","1","3","1","1","4","1","4","1","2","1","3","1","1","1","3","4","1","1","2"
"FOODS_3_722_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2"
"FOODS_3_723_TX_3_validation","14","6","3","18","70","32","52","19","3","9","65","23","4","31","33","6","7","15","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_724_TX_3_validation","1","1","1","1","2","1","1","1","2","1","1","1","1","3","1","1","2","1","1","2","4","1","1","1","1","1","1","1"
"FOODS_3_725_TX_3_validation","3","1","2","1","5","4","6","4","6","3","3","3","2","3","4","3","5","4","3","2","2","6","2","2","2","3","1","5"
"FOODS_3_726_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","4","1"
"FOODS_3_727_TX_3_validation","9","17","17","18","18","19","21","22","17","21","20","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_729_TX_3_validation","1","6","9","3","1","2","12","8","2","9","7","1","2","6","2","1","2","8","7","10","6","8","1","1","1","12","2","6"
"FOODS_3_730_TX_3_validation","2","1","1","1","3","2","2","1","1","2","3","1","3","1","5","1","1","2","1","1","2","3","1","1","1","1","1","2"
"FOODS_3_731_TX_3_validation","1","3","1","2","2","3","3","1","1","5","4","3","1","1","1","3","1","1","2","1","1","3","3","2","1","2","2","1"
"FOODS_3_732_TX_3_validation","1","7","1","7","1","6","1","1","2","2","6","2","1","1","6","6","2","8","7","1","1","1","1","1","1","1","1","1"
"FOODS_3_733_TX_3_validation","1","1","1","2","1","10","1","1","1","1","2","2","10","10","2","2","7","1","1","2","2","2","2","1","2","2","2","1"
"FOODS_3_734_TX_3_validation","15","18","13","13","13","13","17","13","18","2","17","19","17","2","15","16","18","1","15","2","15","15","16","2","15","16","2","2"
"FOODS_3_735_TX_3_validation","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_736_TX_3_validation","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","2","1","3","1","1","3","2","1","1","1"
"FOODS_3_737_TX_3_validation","2","1","2","1","2","1","1","1","1","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","1","1","1","1"
"FOODS_3_738_TX_3_validation","21","19","2","2","2","12","17","17","1","12","18","18","12","17","3","17","2","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_739_TX_3_validation","28","27","20","27","23","23","25","28","27","26","27","20","13","26","25","28","20","23","27","24","20","28","25","26","3","26","25","26"
"FOODS_3_741_TX_3_validation","12","12","2","10","10","10","10","12","10","11","2","11","10","11","2","8","12","2","10","10","14","2","11","7","10","10","2","10"
"FOODS_3_742_TX_3_validation","2","6","2","6","1","5","6","2","2","6","2","1","1","2","1","6","5","1","2","2","1","5","6","1","1","1","7","1"
"FOODS_3_743_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
